year,month,product_code,y,income_outcome
2012,12,8415,75380726,1
2012,12,8418,189977012,1
2012,12,8421,142195575,1
2012,12,8422,85202092,1
2012,12,8450,114542824,1
2012,12,8508,10955630,1
2012,12,8509,12297439,1
2012,12,8516,56580921,1
2012,12,8528,39757104,1
2012,12,8531,5744369,1
2012,12,8414,4032653,0
2012,12,8415,13207231,0
2012,12,8418,16343516,0
2012,12,8421,363820,0
2012,12,8422,24678,0
2012,12,8450,13711801,0
2012,12,8509,284678,0
2012,12,8516,68186978,0
2012,12,8528,57515578,0
2012,12,8531,296492,0
2013,1,8414,180119953,1
2013,1,8415,88818828,1
2013,1,8418,201736550,1
2013,1,8421,145901038,1
2013,1,8422,158750866,1
2013,1,8450,74108666,1
2013,1,8508,10473436,1
2013,1,8509,27432041,1
2013,1,8516,56998763,1
2013,1,8528,35731090,1
2013,1,8531,9783406,1
2013,1,8414,3500974,0
2013,1,8415,22762004,0
2013,1,8418,6934944,0
2013,1,8421,326732,0
2013,1,8450,12464178,0
2013,1,8509,769257,0
2013,1,8516,34110834,0
2013,1,8528,63501928,0
2013,2,8414,162009862,1
2013,2,8415,102749393,1
2013,2,8418,212909090,1
2013,2,8421,144859259,1
2013,2,8422,129090232,1
2013,2,8450,59653609,1
2013,2,8508,15871428,1
2013,2,8509,22254409,1
2013,2,8516,42634134,1
2013,2,8528,42283175,1
2013,2,8531,6309019,1
2013,2,8414,10864175,0
2013,2,8415,10900897,0
2013,2,8418,21198708,0
2013,2,8421,1106505,0
2013,2,8422,33696,0
2013,2,8450,11198788,0
2013,2,8509,1364237,0
2013,2,8516,39339476,0
2013,2,8528,28035605,0
2013,3,8414,315038237,1
2013,3,8415,173920153,1
2013,3,8418,231588652,1
2013,3,8421,113670437,1
2013,3,8422,150018995,1
2013,3,8450,102645402,1
2013,3,8508,21627422,1
2013,3,8509,16344797,1
2013,3,8516,44055983,1
2013,3,8528,56273017,1
2013,3,8531,11418926,1
2013,3,8414,21857855,0
2013,3,8415,30325221,0
2013,3,8418,18095637,0
2013,3,8421,917271,0
2013,3,8422,1728098,0
2013,3,8450,10611077,0
2013,3,8508,207705,0
2013,3,8509,313598,0
2013,3,8516,46777775,0
2013,3,8528,82361129,0
2013,3,8531,544940,0
2013,4,8414,204052661,1
2013,4,8415,126215168,1
2013,4,8418,215174985,1
2013,4,8421,119074239,1
2013,4,8422,132078083,1
2013,4,8450,141840880,1
2013,4,8508,12439898,1
2013,4,8509,44394155,1
2013,4,8516,51700350,1
2013,4,8528,47226791,1
2013,4,8531,6007049,1
2013,4,8414,15874929,0
2013,4,8415,93377064,0
2013,4,8418,33878417,0
2013,4,8421,378751,0
2013,4,8422,54793,0
2013,4,8450,18251024,0
2013,4,8509,1540402,0
2013,4,8516,36014873,0
2013,4,8528,35662875,0
2013,5,8414,190657132,1
2013,5,8415,176820938,1
2013,5,8418,244975145,1
2013,5,8421,119152541,1
2013,5,8422,95425331,1
2013,5,8450,107374350,1
2013,5,8508,13329681,1
2013,5,8509,28162099,1
2013,5,8516,76946267,1
2013,5,8528,43479227,1
2013,5,8531,8434016,1
2013,5,8414,13391227,0
2013,5,8415,46864327,0
2013,5,8418,24003056,0
2013,5,8421,256507,0
2013,5,8422,111712,0
2013,5,8450,12654042,0
2013,5,8509,810878,0
2013,5,8516,44410491,0
2013,5,8528,34996610,0
2013,5,8531,17917,0
2013,6,8414,252251006,1
2013,6,8415,143249625,1
2013,6,8418,196524936,1
2013,6,8421,95167972,1
2013,6,8422,179771966,1
2013,6,8450,108618852,1
2013,6,8508,12471863,1
2013,6,8509,34569012,1
2013,6,8516,47015635,1
2013,6,8528,60725905,1
2013,6,8531,9790727,1
2013,6,8414,14050616,0
2013,6,8415,53219924,0
2013,6,8418,24258978,0
2013,6,8421,545123,0
2013,6,8422,1402,0
2013,6,8450,3580449,0
2013,6,8509,1949911,0
2013,6,8516,38310405,0
2013,6,8528,55905493,0
2013,7,8414,185509321,1
2013,7,8415,83568330,1
2013,7,8418,200669279,1
2013,7,8421,115429315,1
2013,7,8422,124314723,1
2013,7,8450,88599643,1
2013,7,8508,15130030,1
2013,7,8509,39215726,1
2013,7,8516,45879145,1
2013,7,8528,38858573,1
2013,7,8531,19352971,1
2013,7,8414,17381253,0
2013,7,8415,33402535,0
2013,7,8418,20012073,0
2013,7,8421,923939,0
2013,7,8422,28049,0
2013,7,8450,10568335,0
2013,7,8509,3358687,0
2013,7,8516,36722066,0
2013,7,8528,39587641,0
2013,8,8414,283650027,1
2013,8,8415,61832051,1
2013,8,8418,209743187,1
2013,8,8421,106359645,1
2013,8,8422,145396231,1
2013,8,8450,95053276,1
2013,8,8508,8023118,1
2013,8,8509,16890131,1
2013,8,8516,33705076,1
2013,8,8528,41075154,1
2013,8,8531,5756167,1
2013,8,8414,3223129,0
2013,8,8415,13532524,0
2013,8,8418,19322227,0
2013,8,8421,489319,0
2013,8,8450,5409744,0
2013,8,8509,796310,0
2013,8,8516,30482504,0
2013,8,8528,63233260,0
2013,8,8531,51539,0
2013,9,8414,115748568,1
2013,9,8415,36895866,1
2013,9,8418,171609888,1
2013,9,8421,114106588,1
2013,9,8422,108513541,1
2013,9,8450,73678788,1
2013,9,8508,14172646,1
2013,9,8509,13601957,1
2013,9,8516,38247593,1
2013,9,8528,47669129,1
2013,9,8531,7124491,1
2013,9,8414,11425860,0
2013,9,8415,22645251,0
2013,9,8418,22323100,0
2013,9,8421,3759878,0
2013,9,8422,1226865,0
2013,9,8450,17578838,0
2013,9,8509,2348932,0
2013,9,8516,80446096,0
2013,9,8528,76664558,0
2013,10,8414,79130484,1
2013,10,8415,29153982,1
2013,10,8418,123453131,1
2013,10,8421,176651177,1
2013,10,8422,98731253,1
2013,10,8450,62368143,1
2013,10,8508,5628190,1
2013,10,8509,18259317,1
2013,10,8516,48619150,1
2013,10,8528,48749270,1
2013,10,8531,4762136,1
2013,10,8414,4691670,0
2013,10,8415,13403558,0
2013,10,8418,13050532,0
2013,10,8421,713667,0
2013,10,8450,9997707,0
2013,10,8509,385831,0
2013,10,8516,50345395,0
2013,10,8528,98445445,0
2013,11,8414,110717715,1
2013,11,8415,48535502,1
2013,11,8418,185158476,1
2013,11,8421,96796561,1
2013,11,8422,88087382,1
2013,11,8450,72681946,1
2013,11,8508,11561053,1
2013,11,8509,16397498,1
2013,11,8516,44676519,1
2013,11,8528,55386856,1
2013,11,8531,10930763,1
2013,11,8414,2470763,0
2013,11,8415,17598016,0
2013,11,8418,11820870,0
2013,11,8422,112290,0
2013,11,8450,13125936,0
2013,11,8508,9222,0
2013,11,8516,51256272,0
2013,11,8528,117920036,0
2013,12,8414,156421179,1
2013,12,8415,47933750,1
2013,12,8418,191893519,1
2013,12,8421,155643996,1
2013,12,8422,94675745,1
2013,12,8450,62793671,1
2013,12,8508,10298407,1
2013,12,8509,24242351,1
2013,12,8516,44597173,1
2013,12,8528,45840973,1
2013,12,8531,5555402,1
2013,12,8414,7279301,0
2013,12,8415,16357215,0
2013,12,8418,10133940,0
2013,12,8421,303347,0
2013,12,8422,61571,0
2013,12,8450,16919707,0
2013,12,8509,7744,0
2013,12,8516,75251920,0
2013,12,8528,94805201,0
2014,1,8414,115794878,1
2014,1,8415,57666965,1
2014,1,8418,180951555,1
2014,1,8421,129088177,1
2014,1,8422,124669178,1
2014,1,8450,87517148,1
2014,1,8508,10688901,1
2014,1,8509,15585025,1
2014,1,8516,43544603,1
2014,1,8528,51326738,1
2014,1,8531,7879915,1
2014,1,8414,5619080,0
2014,1,8415,10801775,0
2014,1,8418,6983084,0
2014,1,8421,416597,0
2014,1,8422,180448,0
2014,1,8450,5846079,0
2014,1,8509,106321,0
2014,1,8516,27922442,0
2014,1,8528,175445747,0
2014,2,8414,137316111,1
2014,2,8415,82924700,1
2014,2,8418,188036773,1
2014,2,8421,92808209,1
2014,2,8422,61564025,1
2014,2,8450,52672778,1
2014,2,8508,12262544,1
2014,2,8509,30401594,1
2014,2,8516,42332966,1
2014,2,8528,62799914,1
2014,2,8531,11409187,1
2014,2,8414,11987040,0
2014,2,8415,10087659,0
2014,2,8418,12101740,0
2014,2,8421,505667,0
2014,2,8450,15900109,0
2014,2,8509,2068822,0
2014,2,8516,63621177,0
2014,2,8528,214107138,0
2014,2,8531,62542,0
2014,3,8414,205036271,1
2014,3,8415,90412675,1
2014,3,8418,191459965,1
2014,3,8421,110314959,1
2014,3,8422,201547179,1
2014,3,8450,70263185,1
2014,3,8508,12574479,1
2014,3,8509,37191051,1
2014,3,8516,45078820,1
2014,3,8528,67611651,1
2014,3,8531,6692121,1
2014,3,8414,17188580,0
2014,3,8415,25915203,0
2014,3,8418,718715234,0
2014,3,8421,303217,0
2014,3,8450,15155163,0
2014,3,8509,811344,0
2014,3,8516,57886578,0
2014,3,8528,354366078,0
2014,4,8414,161447699,1
2014,4,8415,74079300,1
2014,4,8418,170413896,1
2014,4,8421,83383697,1
2014,4,8422,89416836,1
2014,4,8450,63764607,1
2014,4,8508,10252869,1
2014,4,8509,21238440,1
2014,4,8516,26187238,1
2014,4,8528,41518017,1
2014,4,8531,22114836,1
2014,4,8414,13165085,0
2014,4,8415,35533805,0
2014,4,8418,16591819,0
2014,4,8421,336624,0
2014,4,8450,12693646,0
2014,4,8509,2243899,0
2014,4,8516,40388335,0
2014,4,8528,399566908,0
2014,5,8414,181842485,1
2014,5,8415,64326454,1
2014,5,8418,178395285,1
2014,5,8421,116141030,1
2014,5,8422,112891417,1
2014,5,8450,63838291,1
2014,5,8508,9669326,1
2014,5,8509,34942598,1
2014,5,8516,29442250,1
2014,5,8528,61178987,1
2014,5,8531,8994810,1
2014,5,8414,15081198,0
2014,5,8415,29129430,0
2014,5,8418,28025639,0
2014,5,8421,1082046,0
2014,5,8422,266687,0
2014,5,8450,9529394,0
2014,5,8509,1344147,0
2014,5,8516,75861636,0
2014,5,8528,518113667,0
2014,6,8414,196354489,1
2014,6,8415,60402008,1
2014,6,8418,179253075,1
2014,6,8421,75011578,1
2014,6,8422,123911997,1
2014,6,8450,52524200,1
2014,6,8508,13286822,1
2014,6,8509,28786092,1
2014,6,8516,35297253,1
2014,6,8528,55387320,1
2014,6,8531,11449904,1
2014,6,8414,6026798,0
2014,6,8415,43668252,0
2014,6,8418,24944216,0
2014,6,8421,185420,0
2014,6,8422,20020,0
2014,6,8450,14221948,0
2014,6,8509,1722266,0
2014,6,8516,70325743,0
2014,6,8528,582637221,0
2014,7,8414,200582927,1
2014,7,8415,73853482,1
2014,7,8418,181026311,1
2014,7,8421,128113183,1
2014,7,8422,81759289,1
2014,7,8450,77406728,1
2014,7,8508,14598799,1
2014,7,8509,33546862,1
2014,7,8516,40172669,1
2014,7,8528,43708108,1
2014,7,8531,9055519,1
2014,7,8414,8216607,0
2014,7,8415,17683992,0
2014,7,8418,18654135,0
2014,7,8421,311009,0
2014,7,8422,21450,0
2014,7,8450,11137616,0
2014,7,8509,303164,0
2014,7,8516,21896205,0
2014,7,8528,411593884,0
2014,8,8414,183777019,1
2014,8,8415,102006339,1
2014,8,8418,288587446,1
2014,8,8421,127592199,1
2014,8,8422,198395750,1
2014,8,8450,112769292,1
2014,8,8508,22856147,1
2014,8,8509,34579676,1
2014,8,8516,55343184,1
2014,8,8528,54216935,1
2014,8,8531,10727833,1
2014,8,8414,6850586,0
2014,8,8415,22907726,0
2014,8,8418,20195938,0
2014,8,8421,923231,0
2014,8,8450,21973052,0
2014,8,8516,74088169,0
2014,8,8528,506040259,0
2014,9,8414,171405327,1
2014,9,8415,93322337,1
2014,9,8418,204117469,1
2014,9,8421,112781094,1
2014,9,8422,134226788,1
2014,9,8450,89473000,1
2014,9,8508,17904972,1
2014,9,8509,26975080,1
2014,9,8516,59852869,1
2014,9,8528,70459504,1
2014,9,8531,10901553,1
2014,9,8414,6035292,0
2014,9,8415,16408704,0
2014,9,8418,18196070,0
2014,9,8421,110398,0
2014,9,8422,22165,0
2014,9,8450,24239060,0
2014,9,8509,1334701,0
2014,9,8516,54731769,0
2014,9,8528,638962778,0
2014,10,8414,143503172,1
2014,10,8415,55974277,1
2014,10,8418,214889151,1
2014,10,8421,183279690,1
2014,10,8422,152468371,1
2014,10,8450,91998366,1
2014,10,8508,15634321,1
2014,10,8509,25064960,1
2014,10,8516,61310644,1
2014,10,8528,59463954,1
2014,10,8531,6920568,1
2014,10,8414,2472412,0
2014,10,8415,17403765,0
2014,10,8418,7311918,0
2014,10,8421,1250018,0
2014,10,8450,15680085,0
2014,10,8509,739975,0
2014,10,8516,51849758,0
2014,10,8528,439991865,0
2014,11,8414,236737751,1
2014,11,8415,90923787,1
2014,11,8418,204753457,1
2014,11,8421,136793386,1
2014,11,8422,156823890,1
2014,11,8450,132157335,1
2014,11,8508,14700135,1
2014,11,8509,41290497,1
2014,11,8516,72756736,1
2014,11,8528,33719111,1
2014,11,8531,8675597,1
2014,11,8414,6789421,0
2014,11,8415,8780429,0
2014,11,8418,5215116,0
2014,11,8421,150841,0
2014,11,8422,199845,0
2014,11,8450,26049279,0
2014,11,8508,10725,0
2014,11,8516,55914679,0
2014,11,8528,523629934,0
2014,11,8531,38852,0
2014,12,8414,255678268,1
2014,12,8415,55879441,1
2014,12,8418,242882968,1
2014,12,8421,141454749,1
2014,12,8422,145361056,1
2014,12,8450,99260379,1
2014,12,8508,17581105,1
2014,12,8509,35344466,1
2014,12,8516,68963823,1
2014,12,8528,70810283,1
2014,12,8531,7841890,1
2014,12,8414,7586420,0
2014,12,8415,11812862,0
2014,12,8418,6828075,0
2014,12,8421,1363302,0
2014,12,8422,2145,0
2014,12,8450,22836358,0
2014,12,8509,345879,0
2014,12,8516,68741528,0
2014,12,8528,585817475,0
2015,1,8414,196373944,1
2015,1,8415,92374552,1
2015,1,8418,212601059,1
2015,1,8421,147300431,1
2015,1,8422,129282242,1
2015,1,8450,91326577,1
2015,1,8508,14496890,1
2015,1,8509,41096658,1
2015,1,8516,64505171,1
2015,1,8528,58653312,1
2015,1,8531,7826954,1
2015,1,8414,16216398,0
2015,1,8415,15716282,0
2015,1,8418,4958033,0
2015,1,8421,22224,0
2015,1,8422,29180,0
2015,1,8450,9763908,0
2015,1,8508,91550,0
2015,1,8509,920852,0
2015,1,8516,36127548,0
2015,1,8528,350762986,0
2015,1,8531,13950,0
2015,2,8414,236807970,1
2015,2,8415,64369008,1
2015,2,8418,190615293,1
2015,2,8421,137131811,1
2015,2,8422,160853046,1
2015,2,8450,69983342,1
2015,2,8508,19299176,1
2015,2,8509,39349420,1
2015,2,8516,62069099,1
2015,2,8528,42459886,1
2015,2,8531,6606744,1
2015,2,8414,4864736,0
2015,2,8415,11525539,0
2015,2,8418,7819206,0
2015,2,8421,563016,0
2015,2,8422,8294,0
2015,2,8450,16588137,0
2015,2,8516,53688562,0
2015,2,8528,392862720,0
2015,3,8414,230090669,1
2015,3,8415,139592299,1
2015,3,8418,221174506,1
2015,3,8421,185454772,1
2015,3,8422,83803968,1
2015,3,8450,125922559,1
2015,3,8508,19179939,1
2015,3,8509,32777775,1
2015,3,8516,67605958,1
2015,3,8528,57934642,1
2015,3,8531,15873952,1
2015,3,8414,20449993,0
2015,3,8415,26579849,0
2015,3,8418,15839344,0
2015,3,8421,30102,0
2015,3,8450,21645416,0
2015,3,8509,917599,0
2015,3,8516,61509551,0
2015,3,8528,382670807,0
2015,4,8414,171261782,1
2015,4,8415,112349900,1
2015,4,8418,214799811,1
2015,4,8421,125912246,1
2015,4,8422,102893385,1
2015,4,8450,120329762,1
2015,4,8508,7119810,1
2015,4,8509,41620978,1
2015,4,8516,53327663,1
2015,4,8528,50285490,1
2015,4,8531,8114114,1
2015,4,8414,4891074,0
2015,4,8415,25353689,0
2015,4,8418,28146884,0
2015,4,8421,345363,0
2015,4,8422,802757,0
2015,4,8450,20231228,0
2015,4,8509,167873,0
2015,4,8516,39927027,0
2015,4,8528,592353274,0
2015,5,8414,190424575,1
2015,5,8415,106015962,1
2015,5,8418,258504980,1
2015,5,8421,162325049,1
2015,5,8422,102844053,1
2015,5,8450,128711352,1
2015,5,8508,15925641,1
2015,5,8509,34683095,1
2015,5,8516,45845047,1
2015,5,8528,42792982,1
2015,5,8531,30297358,1
2015,5,8414,7006544,0
2015,5,8415,12844653,0
2015,5,8418,28465909,0
2015,5,8421,496238,0
2015,5,8422,116400,0
2015,5,8450,11759327,0
2015,5,8509,790429,0
2015,5,8516,52597041,0
2015,5,8528,760027798,0
2015,6,8414,222620801,1
2015,6,8415,89105050,1
2015,6,8418,238515197,1
2015,6,8421,143044150,1
2015,6,8422,149769114,1
2015,6,8450,137143670,1
2015,6,8508,13747038,1
2015,6,8509,39868452,1
2015,6,8516,57347906,1
2015,6,8528,60287506,1
2015,6,8531,7817094,1
2015,6,8414,13779863,0
2015,6,8415,24645633,0
2015,6,8418,23042220,0
2015,6,8421,478608,0
2015,6,8422,41471,0
2015,6,8450,6844906,0
2015,6,8509,6786,0
2015,6,8516,44354052,0
2015,6,8528,594410947,0
2015,7,8414,179795273,1
2015,7,8415,88807507,1
2015,7,8418,248658229,1
2015,7,8421,144589268,1
2015,7,8422,119587266,1
2015,7,8450,146916148,1
2015,7,8508,10815673,1
2015,7,8509,30928804,1
2015,7,8516,70165005,1
2015,7,8528,60495770,1
2015,7,8531,18013539,1
2015,7,8414,4731317,0
2015,7,8415,14951743,0
2015,7,8418,13490114,0
2015,7,8421,94666,0
2015,7,8422,10643,0
2015,7,8450,10459621,0
2015,7,8509,1558751,0
2015,7,8516,42267075,0
2015,7,8528,536962178,0
2015,8,8414,197747836,1
2015,8,8415,97867288,1
2015,8,8418,245216255,1
2015,8,8421,172265525,1
2015,8,8422,148495693,1
2015,8,8450,123599474,1
2015,8,8508,14114599,1
2015,8,8509,44564251,1
2015,8,8516,70130306,1
2015,8,8528,57745363,1
2015,8,8531,16971849,1
2015,8,8414,1533069,0
2015,8,8415,22588166,0
2015,8,8418,15606382,0
2015,8,8421,368320,0
2015,8,8422,1369998,0
2015,8,8450,15696932,0
2015,8,8509,88624,0
2015,8,8516,49953462,0
2015,8,8528,652472244,0
2015,9,8414,158234226,1
2015,9,8415,63852522,1
2015,9,8418,175709582,1
2015,9,8421,126234314,1
2015,9,8422,102565256,1
2015,9,8450,75315604,1
2015,9,8508,18845726,1
2015,9,8509,19440160,1
2015,9,8516,56370049,1
2015,9,8528,54346987,1
2015,9,8531,15658923,1
2015,9,8414,558157,0
2015,9,8415,14472822,0
2015,9,8418,13211506,0
2015,9,8422,32431,0
2015,9,8450,17011230,0
2015,9,8509,4568027,0
2015,9,8516,42785764,0
2015,9,8528,559591035,0
2015,10,8414,155021659,1
2015,10,8415,48516989,1
2015,10,8418,222603880,1
2015,10,8421,119771049,1
2015,10,8422,103414506,1
2015,10,8450,86626431,1
2015,10,8508,10270558,1
2015,10,8509,38497318,1
2015,10,8516,82335143,1
2015,10,8528,71807320,1
2015,10,8531,7912983,1
2015,10,8414,2204353,0
2015,10,8415,21779589,0
2015,10,8418,11171621,0
2015,10,8421,26587,0
2015,10,8422,83362,0
2015,10,8450,13683480,0
2015,10,8509,197388,0
2015,10,8516,57017633,0
2015,10,8528,537573621,0
2015,10,8531,297528,0
2015,11,8414,146036163,1
2015,11,8415,75707496,1
2015,11,8418,217792661,1
2015,11,8421,107197017,1
2015,11,8422,107104821,1
2015,11,8450,95724784,1
2015,11,8508,15942186,1
2015,11,8509,54491521,1
2015,11,8516,74275133,1
2015,11,8528,60444682,1
2015,11,8531,10064385,1
2015,11,8414,7662216,0
2015,11,8415,21770703,0
2015,11,8418,5935777,0
2015,11,8421,248664,0
2015,11,8422,368826,0
2015,11,8450,12991118,0
2015,11,8508,3096,0
2015,11,8509,1175690,0
2015,11,8516,61075408,0
2015,11,8528,369318042,0
2015,12,8414,150684551,1
2015,12,8415,62821578,1
2015,12,8418,230519106,1
2015,12,8421,111969502,1
2015,12,8422,161924151,1
2015,12,8450,92535531,1
2015,12,8508,17934843,1
2015,12,8509,34779397,1
2015,12,8516,64505077,1
2015,12,8528,70399165,1
2015,12,8531,10236647,1
2015,12,8414,4551802,0
2015,12,8415,11958985,0
2015,12,8418,11762793,0
2015,12,8421,780170,0
2015,12,8422,44893,0
2015,12,8450,19306545,0
2015,12,8516,67452755,0
2015,12,8528,262597920,0
2016,1,8414,171555582,1
2016,1,8415,90292722,1
2016,1,8418,215671841,1
2016,1,8421,152174038,1
2016,1,8422,136200989,1
2016,1,8450,65338688,1
2016,1,8508,14349907,1
2016,1,8509,32641980,1
2016,1,8516,65186516,1
2016,1,8528,58999377,1
2016,1,8531,10001126,1
2016,1,8414,3158134,0
2016,1,8415,18115745,0
2016,1,8418,7301699,0
2016,1,8421,419064,0
2016,1,8422,642428,0
2016,1,8450,5511783,0
2016,1,8509,1935361,0
2016,1,8516,39971153,0
2016,1,8528,306759002,0
2016,2,8414,207294446,1
2016,2,8415,89401138,1
2016,2,8418,209943102,1
2016,2,8421,109635205,1
2016,2,8422,125710328,1
2016,2,8450,123417236,1
2016,2,8508,11678096,1
2016,2,8509,31372298,1
2016,2,8516,61744751,1
2016,2,8528,46656756,1
2016,2,8531,9676746,1
2016,2,8414,7180399,0
2016,2,8415,20582260,0
2016,2,8418,12007164,0
2016,2,8421,575786,0
2016,2,8450,19128886,0
2016,2,8508,1548,0
2016,2,8509,10836,0
2016,2,8516,50944720,0
2016,2,8528,303087283,0
2016,2,8531,121034,0
2016,3,8414,274740731,1
2016,3,8415,156917239,1
2016,3,8418,293631024,1
2016,3,8421,121781609,1
2016,3,8422,167064763,1
2016,3,8450,148948806,1
2016,3,8508,12147909,1
2016,3,8509,36966691,1
2016,3,8516,79483767,1
2016,3,8528,80902214,1
2016,3,8531,10755695,1
2016,3,8414,17416292,0
2016,3,8415,34868408,0
2016,3,8418,15508957,0
2016,3,8421,263487,0
2016,3,8422,198546,0
2016,3,8450,17425153,0
2016,3,8509,411519,0
2016,3,8516,66801044,0
2016,3,8528,435357272,0
2016,4,8414,255524092,1
2016,4,8415,126789380,1
2016,4,8418,191652293,1
2016,4,8421,204695604,1
2016,4,8422,214412745,1
2016,4,8450,99762217,1
2016,4,8508,6131250,1
2016,4,8509,21725486,1
2016,4,8516,41515347,1
2016,4,8528,64900520,1
2016,4,8531,13966980,1
2016,4,8414,20843221,0
2016,4,8415,25380690,0
2016,4,8418,21682506,0
2016,4,8421,49753,0
2016,4,8450,10196532,0
2016,4,8516,57354767,0
2016,4,8528,393783157,0
2016,5,8414,265293541,1
2016,5,8415,178456302,1
2016,5,8418,218169776,1
2016,5,8421,201327045,1
2016,5,8422,180953049,1
2016,5,8450,54667414,1
2016,5,8508,5363249,1
2016,5,8509,23179406,1
2016,5,8516,49315782,1
2016,5,8528,101317195,1
2016,5,8531,13652755,1
2016,5,8414,6400117,0
2016,5,8415,37267376,0
2016,5,8418,22953410,0
2016,5,8421,915654,0
2016,5,8422,46754,0
2016,5,8450,15742281,0
2016,5,8509,4783591,0
2016,5,8516,62821629,0
2016,5,8528,386715178,0
2016,6,8414,255571462,1
2016,6,8415,187958483,1
2016,6,8418,220129650,1
2016,6,8421,136906606,1
2016,6,8422,85199517,1
2016,6,8450,59036341,1
2016,6,8508,6063612,1
2016,6,8509,15659560,1
2016,6,8516,34156701,1
2016,6,8528,51490591,1
2016,6,8531,14060156,1
2016,6,8414,6549737,0
2016,6,8415,17630584,0
2016,6,8418,18982502,0
2016,6,8421,652323,0
2016,6,8422,132729,0
2016,6,8450,9432349,0
2016,6,8509,2398536,0
2016,6,8516,64489711,0
2016,6,8528,407587131,0
2016,7,8414,317517014,1
2016,7,8415,205270808,1
2016,7,8418,215840598,1
2016,7,8421,143276977,1
2016,7,8422,201817134,1
2016,7,8450,100456738,1
2016,7,8508,16285613,1
2016,7,8509,10926812,1
2016,7,8516,40382987,1
2016,7,8528,53534165,1
2016,7,8531,18028671,1
2016,7,8414,5804445,0
2016,7,8415,7881141,0
2016,7,8418,13031033,0
2016,7,8421,5121967,0
2016,7,8450,10295850,0
2016,7,8509,1384412,0
2016,7,8516,54332489,0
2016,7,8528,443442350,0
2016,8,8414,218940654,1
2016,8,8415,99972241,1
2016,8,8418,263184002,1
2016,8,8421,220056142,1
2016,8,8422,128319067,1
2016,8,8450,139890150,1
2016,8,8508,11875883,1
2016,8,8509,20185524,1
2016,8,8516,51885124,1
2016,8,8528,78042227,1
2016,8,8531,13896473,1
2016,8,8414,1664381,0
2016,8,8415,22410222,0
2016,8,8418,14250694,0
2016,8,8421,109875,0
2016,8,8422,4835,0
2016,8,8450,12541017,0
2016,8,8509,102676,0
2016,8,8516,51406702,0
2016,8,8528,500765557,0
2016,9,8414,159084308,1
2016,9,8415,99622851,1
2016,9,8418,162072276,1
2016,9,8421,173594954,1
2016,9,8422,62229707,1
2016,9,8450,108044955,1
2016,9,8508,8804066,1
2016,9,8509,13005757,1
2016,9,8516,35093078,1
2016,9,8528,66622505,1
2016,9,8531,18304497,1
2016,9,8414,4412955,0
2016,9,8415,8460745,0
2016,9,8418,14088485,0
2016,9,8421,168890,0
2016,9,8422,4395,0
2016,9,8450,20186736,0
2016,9,8516,72158636,0
2016,9,8528,670363760,0
2016,10,8414,248661190,1
2016,10,8415,85953077,1
2016,10,8418,259066042,1
2016,10,8421,248577740,1
2016,10,8422,111492445,1
2016,10,8450,120056904,1
2016,10,8508,14135332,1
2016,10,8509,27491467,1
2016,10,8516,58168059,1
2016,10,8528,35777322,1
2016,10,8531,29636659,1
2016,10,8414,1641858,0
2016,10,8415,11203108,0
2016,10,8418,8444217,0
2016,10,8421,1084141,0
2016,10,8450,15350078,0
2016,10,8509,1070462,0
2016,10,8516,86475722,0
2016,10,8528,591808612,0
2016,11,8414,387056490,1
2016,11,8415,93765189,1
2016,11,8418,387691164,1
2016,11,8421,274435500,1
2016,11,8422,303780114,1
2016,11,8450,227742857,1
2016,11,8508,21234844,1
2016,11,8509,45298403,1
2016,11,8516,88035531,1
2016,11,8528,108787653,1
2016,11,8531,24667389,1
2016,11,8414,3418596,0
2016,11,8415,60823398,0
2016,11,8418,35024507,0
2016,11,8421,1557606,0
2016,11,8422,990266,0
2016,11,8450,36950805,0
2016,11,8509,4393572,0
2016,11,8516,151538335,0
2016,11,8528,775472207,0
2016,12,8414,404891729,1
2016,12,8415,271206428,1
2016,12,8418,474452271,1
2016,12,8421,305420622,1
2016,12,8422,402816274,1
2016,12,8450,254017229,1
2016,12,8508,31243950,1
2016,12,8509,50764866,1
2016,12,8516,142787362,1
2016,12,8528,78365346,1
2016,12,8531,36765964,1
2016,12,8414,7085230,0
2016,12,8415,133468698,0
2016,12,8418,32170173,0
2016,12,8421,649838,0
2016,12,8422,643588,0
2016,12,8450,58075411,0
2016,12,8516,162776589,0
2016,12,8528,746822347,0
2017,1,8414,516192063,1
2017,1,8415,156015383,1
2017,1,8418,446088719,1
2017,1,8421,296670952,1
2017,1,8422,278352271,1
2017,1,8450,492977430,1
2017,1,8508,32686294,1
2017,1,8509,47612095,1
2017,1,8516,106719862,1
2017,1,8528,56777210,1
2017,1,8531,33929497,1
2017,1,8414,21134670,0
2017,1,8415,32202426,0
2017,1,8418,17187066,0
2017,1,8421,762333,0
2017,1,8422,256912,0
2017,1,8450,20493470,0
2017,1,8509,3888591,0
2017,1,8516,126500286,0
2017,1,8528,865769238,0
2017,2,8414,378440968,1
2017,2,8415,128130982,1
2017,2,8418,549597135,1
2017,2,8421,341224959,1
2017,2,8422,238387321,1
2017,2,8450,257357298,1
2017,2,8508,23414906,1
2017,2,8509,51514731,1
2017,2,8516,125684112,1
2017,2,8528,66505062,1
2017,2,8531,25821133,1
2017,2,8414,6475063,0
2017,2,8415,16733727,0
2017,2,8418,25312626,0
2017,2,8421,281556,0
2017,2,8422,8829,0
